diff_past_results,diff_past_goals,result,home_team_attack,home_team_midfield,home_team_defense,home_team_overall,home_team_past_points,home_team_past_goal_diff,home_team_past_appearances,home_team_past_possession,home_team_past_shots,home_team_past_shots_on_goal,home_team_streak,home_team_best_perf,away_team_attack,away_team_midfield,away_team_defense,away_team_overall,away_team_past_points,away_team_past_goal_diff,away_team_past_appearances,away_team_past_possession,away_team_past_shots,away_team_past_shots_on_goal,away_team_streak,away_team_best_perf,home_goalkeeper,away_goalkeeper,home_manager_overall,away_manager_overall,home_players_overall_mean,away_players_overall_mean,home_players_defense_mean,away_players_defense_mean,home_players_midfield_mean,away_players_midfield_mean,home_players_attack_mean,away_players_attack_mean,diff_team_attack,diff_team_midfield,diff_team_defense,diff_team_overall,diff_manager,diff_players_overall,diff_players_defense,diff_players_midfield,diff_players_attack,diff_goalkeepers,diff_team_past_points,diff_team_past_goal_diff,diff_team_past_appearances,diff_team_past_possession,diff_team_past_shots,diff_team_past_shots_on_goal,diff_team_streak,diff_team_best_perf
2,4,home_win,79.0,79.0,76.0,78.0,55.333333333333336,2.6666666666666665,5,42.64035087719298,12.385964912280702,4.043859649122807,3,20,78.0,77.0,75.0,77.0,42.5,-19.0,3,45.56578947368421,11.421052631578947,3.723684210526316,2,8,82,80,4067.0,1347.0,77.7,76.2,70.52857142857142,68.68571428571427,70.11999999999999,67.34,64.70000000000002,64.34545454545454,1.0,2.0,1.0,1.0,2720.0,1.5,1.8428571428571558,2.779999999999987,0.35454545454547315,2,12.833333333333336,21.666666666666668,2,-2.925438596491233,0.9649122807017552,0.32017543859649145,1,12
0,0,home_win,75.0,76.0,76.0,76.0,49.666666666666664,-8.666666666666666,9,48.728070175438596,11.798245614035087,3.517543859649123,9,12,75.0,73.0,74.0,74.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,81,75,3739.2346429871805,1674.163095104785,76.8,71.5,72.27142857142857,60.9,68.99000000000001,64.12,63.5,59.93636363636364,0.0,3.0,2.0,2.0,2065.0715478823954,5.299999999999997,11.371428571428574,4.8700000000000045,3.5636363636363626,6,49.666666666666664,60.333333333333336,9,48.728070175438596,11.798245614035087,3.517543859649123,9,12
0,0,draw,79.0,76.0,74.0,77.0,51.333333333333336,-2.0,13,46.99122807017544,13.56140350877193,4.175438596491228,5,14,76.0,75.0,75.0,76.0,44.0,-17.0,2,51.28947368421053,12.052631578947368,3.986842105263158,2,12,78,80,1700.0,2990.0,76.3,74.3,70.14285714285714,62.52857142857143,69.36999999999999,64.59,65.01818181818183,56.14545454545455,3.0,1.0,-1.0,1.0,-1290.0,2.0,7.614285714285707,4.779999999999987,8.872727272727282,-2,7.333333333333336,15.0,11,-4.298245614035089,1.5087719298245617,0.18859649122806976,3,2
11,29,home_win,85.0,87.0,83.0,84.0,74.33333333333333,38.666666666666664,15,60.473684210526315,16.82456140350877,5.745614035087719,15,20,76.0,75.0,76.0,75.0,38.0,-22.0,14,47.0,11.381578947368421,3.8684210526315788,0,18,85,72,8262.0,2701.1161823011553,82.7,74.8,68.74285714285715,66.32857142857144,74.86999999999999,65.66,69.29090909090908,59.89090909090909,9.0,12.0,7.0,9.0,5560.883817698845,7.900000000000006,2.414285714285711,9.209999999999994,9.399999999999991,13,36.33333333333333,60.666666666666664,1,13.473684210526315,5.442982456140349,1.8771929824561404,15,2
0,-3,draw,76.0,77.0,75.0,76.0,56.333333333333336,10.666666666666666,9,52.21052631578947,13.833333333333334,4.508771929824562,5,15,85.0,83.0,82.0,83.0,73.33333333333333,33.0,16,58.25438596491228,16.263157894736842,5.947368421052632,16,19,76,78,6878.0,7882.0,76.9,80.2,68.50000000000001,71.22857142857143,69.75000000000001,70.13,63.4,69.54545454545453,-9.0,-6.0,-7.0,-7.0,-1004.0,-3.299999999999997,-2.7285714285714135,-0.37999999999998124,-6.145454545454534,-2,-16.999999999999993,-22.333333333333336,-7,-6.043859649122808,-2.4298245614035086,-1.4385964912280702,-11,-4
0,1,home_win,76.0,75.0,74.0,75.0,48.0,-12.666666666666666,6,50.12280701754386,11.149122807017545,3.754385964912281,6,13,85.0,81.0,80.0,81.0,66.0,17.666666666666668,16,58.24561403508772,16.30701754385965,5.526315789473684,16,19,80,80,2714.4221047443943,5258.0,75.1,81.7,70.08571428571427,72.12857142857143,64.72,73.69,59.236363636363635,67.03636363636363,-9.0,-6.0,-6.0,-6.0,-2543.5778952556057,-6.6000000000000085,-2.0428571428571587,-8.969999999999999,-7.799999999999997,0,-18.0,-30.333333333333336,-10,-8.122807017543856,-5.157894736842106,-1.7719298245614032,-10,-6
-2,-8,home_win,76.0,75.0,74.0,75.0,48.0,-12.666666666666666,6,50.12280701754386,11.149122807017545,3.754385964912281,6,13,84.0,80.0,81.0,82.0,73.66666666666667,32.333333333333336,16,57.89473684210526,15.324561403508772,5.605263157894737,16,20,80,84,2714.4221047443943,7877.0,75.1,81.5,70.08571428571427,68.07142857142858,64.72,72.41,59.236363636363635,64.36363636363637,-8.0,-5.0,-7.0,-7.0,-5162.577895255606,-6.400000000000006,2.014285714285691,-7.689999999999998,-5.127272727272739,-4,-25.66666666666667,-45.0,-10,-7.771929824561397,-4.175438596491228,-1.8508771929824563,-10,-7
-1,0,draw,79.0,76.0,74.0,77.0,51.333333333333336,-2.0,13,46.99122807017544,13.56140350877193,4.175438596491228,5,14,79.0,76.0,76.0,76.0,43.666666666666664,-9.666666666666666,5,43.76315789473684,11.842105263157896,3.7719298245614037,4,11,78,73,1700.0,3728.069269497526,74.8,76.6,70.14285714285714,66.97142857142856,66.67,67.9,61.1,63.6909090909091,0.0,0.0,-2.0,1.0,-2028.069269497526,-1.7999999999999972,3.171428571428578,-1.230000000000004,-2.5909090909091006,5,7.666666666666671,7.666666666666666,8,3.228070175438596,1.7192982456140342,0.40350877192982404,1,3
0,0,away_win,75.0,73.0,74.0,74.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,85.0,81.0,80.0,81.0,66.0,17.666666666666668,16,58.24561403508772,16.30701754385965,5.526315789473684,16,19,75,80,1689.6095665016082,5258.0,71.9,81.1,66.9857142857143,73.35714285714286,62.95,73.27,58.57272727272726,64.91818181818181,-10.0,-8.0,-6.0,-7.0,-3568.3904334983918,-9.199999999999989,-6.371428571428567,-10.319999999999993,-6.345454545454544,-5,-66.0,-86.66666666666667,-16,-58.24561403508772,-16.30701754385965,-5.526315789473684,-16,-19
0,2,away_win,84.0,86.0,82.0,83.0,76.66666666666667,33.0,16,55.675438596491226,14.649122807017545,5.149122807017544,16,20,76.0,75.0,75.0,76.0,44.0,-17.0,2,51.28947368421053,12.052631578947368,3.986842105263158,2,12,89,80,7363.0,2990.0,83.3,75.4,73.05714285714285,65.04285714285713,74.14,68.55000000000001,65.11818181818181,61.0909090909091,8.0,11.0,7.0,7.0,4373.0,7.8999999999999915,8.01428571428572,5.589999999999989,4.02727272727271,9,32.66666666666667,50.0,14,4.3859649122806985,2.5964912280701764,1.1622807017543857,14,8
1,2,home_win,77.0,80.0,79.0,79.0,51.666666666666664,6.666666666666667,16,52.81578947368421,12.93859649122807,4.666666666666667,16,17,79.0,79.0,76.0,78.0,55.333333333333336,2.6666666666666665,5,42.64035087719298,12.385964912280702,4.043859649122807,3,20,80,82,1838.0,4067.0,77.0,76.8,69.72857142857143,70.18571428571428,66.89,69.19,62.536363636363625,63.790909090909096,-2.0,1.0,3.0,1.0,-2229.0,0.20000000000000284,-0.4571428571428555,-2.299999999999997,-1.2545454545454717,-2,-3.6666666666666714,4.0,11,10.175438596491233,0.5526315789473681,0.6228070175438596,13,-3
0,0,draw,76.0,75.0,76.0,75.0,38.0,-22.0,14,47.0,11.381578947368421,3.8684210526315788,0,18,76.0,77.0,78.0,77.0,36.5,-20.5,3,41.35526315789474,10.81578947368421,3.223684210526316,1,5,72,78,2714.4221047443943,2840.0,75.3,75.4,66.25714285714287,73.38571428571427,66.21,69.83,62.10909090909091,61.65454545454545,0.0,-2.0,-2.0,-2.0,-125.57789525560565,-0.10000000000000853,-7.128571428571405,-3.6200000000000045,0.45454545454546036,-6,1.5,-1.5,11,5.64473684210526,0.5657894736842106,0.6447368421052628,-1,13
0,0,draw,76.0,77.0,75.0,76.0,56.333333333333336,10.666666666666666,9,52.21052631578947,13.833333333333334,4.508771929824562,5,15,74.0,76.0,74.0,75.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,76,78,6878.0,2701.1161823011553,76.4,75.5,69.71428571428572,67.98571428571428,69.59,66.62999999999998,62.06363636363638,61.027272727272724,2.0,1.0,1.0,1.0,4176.883817698845,0.9000000000000057,1.728571428571442,2.960000000000022,1.036363636363653,-2,56.333333333333336,79.66666666666667,9,52.21052631578947,13.833333333333334,4.508771929824562,5,15
7,17,home_win,85.0,87.0,83.0,84.0,74.33333333333333,38.666666666666664,15,60.473684210526315,16.82456140350877,5.745614035087719,15,20,79.0,75.0,77.0,76.0,44.0,-11.666666666666666,11,40.18421052631579,10.517543859649123,3.1666666666666665,7,13,85,78,8262.0,1078.0,82.9,74.9,68.88571428571429,68.9857142857143,75.05,61.8,69.55454545454546,55.972727272727276,6.0,12.0,6.0,8.0,7184.0,8.0,-0.10000000000000853,13.25,13.581818181818186,7,30.33333333333333,50.33333333333333,4,20.289473684210527,6.307017543859647,2.5789473684210527,8,7
0,0,draw,75.0,76.0,76.0,76.0,49.666666666666664,-8.666666666666666,9,48.728070175438596,11.798245614035087,3.517543859649123,9,12,78.0,77.0,75.0,77.0,42.5,-19.0,3,45.56578947368421,11.421052631578947,3.723684210526316,2,8,81,80,3739.2346429871805,4755.022356693897,76.8,76.8,72.27142857142857,68.5,68.99000000000001,66.76000000000002,63.5,61.85454545454545,-3.0,-1.0,1.0,-1.0,-1015.7877137067162,0.0,3.7714285714285722,2.2299999999999898,1.6454545454545482,1,7.166666666666664,10.333333333333334,6,3.1622807017543835,0.3771929824561404,-0.20614035087719307,7,4
-6,-11,home_win,85.0,83.0,82.0,83.0,73.33333333333333,33.0,16,58.25438596491228,16.263157894736842,5.947368421052632,16,19,85.0,83.0,81.0,83.0,68.33333333333333,21.333333333333332,16,58.69298245614035,13.447368421052632,4.684210526315789,16,20,88,91,7882.0,9753.0,81.2,83.4,68.25714285714285,71.82857142857142,71.19,73.50999999999999,69.78181818181818,71.66363636363636,0.0,0.0,1.0,0.0,-1871.0,-2.200000000000003,-3.5714285714285694,-2.319999999999993,-1.8818181818181756,-3,5.0,11.666666666666668,0,-0.43859649122806843,2.8157894736842106,1.2631578947368425,0,-1
-1,-5,draw,76.0,77.0,78.0,77.0,36.5,-20.5,3,41.35526315789474,10.81578947368421,3.223684210526316,1,5,85.0,87.0,83.0,84.0,74.33333333333333,38.666666666666664,15,60.473684210526315,16.82456140350877,5.745614035087719,15,20,78,85,2840.0,8262.0,76.0,85.0,71.25714285714285,69.92857142857143,68.97999999999999,74.19,62.281818181818174,68.11818181818182,-9.0,-10.0,-5.0,-7.0,-5422.0,-9.0,1.328571428571422,-5.210000000000008,-5.83636363636365,-7,-37.83333333333333,-59.166666666666664,-12,-19.118421052631575,-6.00877192982456,-2.5219298245614032,-14,-15
-1,-2,home_win,76.0,75.0,75.0,76.0,44.0,-17.0,2,51.28947368421053,12.052631578947368,3.986842105263158,2,12,75.0,76.0,76.0,76.0,49.666666666666664,-8.666666666666666,9,48.728070175438596,11.798245614035087,3.517543859649123,9,12,80,81,2990.0,3728.069269497526,75.4,76.8,65.04285714285713,70.11428571428573,68.55000000000001,68.47,61.0909090909091,62.872727272727275,1.0,-1.0,-1.0,0.0,-738.069269497526,-1.3999999999999915,-5.071428571428598,0.0800000000000125,-1.7818181818181742,-1,-5.666666666666664,-8.333333333333334,-7,2.5614035087719316,0.2543859649122808,0.4692982456140351,-7,0
0,0,home_win,74.0,76.0,74.0,75.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,79.0,76.0,74.0,77.0,51.333333333333336,-2.0,13,46.99122807017544,13.56140350877193,4.175438596491228,5,14,78,78,2714.4221047443943,1700.0,75.9,74.8,68.61428571428571,70.14285714285714,66.99999999999999,66.67,61.490909090909085,61.1,-5.0,0.0,0.0,-2.0,1014.4221047443943,1.1000000000000085,-1.528571428571425,0.3299999999999841,0.39090909090908355,0,-51.333333333333336,-67.0,-13,-46.99122807017544,-13.56140350877193,-4.175438596491228,-5,-14
3,7,draw,79.0,79.0,76.0,78.0,55.333333333333336,2.6666666666666665,5,42.64035087719298,12.385964912280702,4.043859649122807,3,20,76.0,75.0,74.0,75.0,48.0,-12.666666666666666,6,50.12280701754386,11.149122807017545,3.754385964912281,6,13,82,80,4067.0,2701.1161823011553,77.2,75.1,68.37142857142858,70.08571428571427,68.88000000000001,64.72,65.26363636363637,59.236363636363635,3.0,4.0,2.0,3.0,1365.8838176988447,2.1000000000000085,-1.714285714285694,4.160000000000011,6.027272727272731,2,7.333333333333336,15.333333333333332,-1,-7.482456140350884,1.2368421052631575,0.28947368421052655,-3,7
0,0,home_win,85.0,83.0,81.0,83.0,68.33333333333333,21.333333333333332,16,58.69298245614035,13.447368421052632,4.684210526315789,16,20,75.0,73.0,74.0,74.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,91,75,9753.0,1674.163095104785,81.3,70.0,70.17142857142858,63.47142857142857,72.25999999999999,59.9,69.1909090909091,54.909090909090914,10.0,10.0,7.0,9.0,8078.836904895215,11.299999999999997,6.70000000000001,12.359999999999992,14.281818181818188,16,68.33333333333333,90.33333333333333,16,58.69298245614035,13.447368421052632,4.684210526315789,16,20
1,2,away_win,79.0,75.0,77.0,76.0,44.0,-11.666666666666666,11,40.18421052631579,10.517543859649123,3.1666666666666665,7,13,76.0,77.0,75.0,76.0,56.333333333333336,10.666666666666666,9,52.21052631578947,13.833333333333334,4.508771929824562,5,15,78,76,1078.0,6878.0,76.1,76.7,66.87142857142858,65.72857142857143,62.65,69.28,58.1,63.0,3.0,-2.0,2.0,0.0,-5800.0,-0.6000000000000085,1.142857142857153,-6.630000000000003,-4.899999999999999,2,-12.333333333333336,-22.333333333333332,2,-12.026315789473685,-3.3157894736842106,-1.3421052631578951,2,-2
12,22,home_win,84.0,80.0,81.0,82.0,73.66666666666667,32.333333333333336,16,57.89473684210526,15.324561403508772,5.605263157894737,16,20,77.0,80.0,79.0,79.0,51.666666666666664,6.666666666666667,16,52.81578947368421,12.93859649122807,4.666666666666667,16,17,84,80,7877.0,1838.0,82.5,76.9,66.62857142857143,70.49999999999999,73.13,66.31,66.38181818181819,59.33636363636363,7.0,0.0,2.0,3.0,6039.0,5.599999999999994,-3.8714285714285523,6.819999999999993,7.045454545454561,4,22.000000000000007,25.666666666666668,0,5.078947368421048,2.385964912280702,0.9385964912280702,0,3
-1,-1,draw,79.0,76.0,76.0,76.0,43.666666666666664,-9.666666666666666,5,43.76315789473684,11.842105263157896,3.7719298245614037,4,11,76.0,75.0,76.0,75.0,38.0,-22.0,14,47.0,11.381578947368421,3.8684210526315788,0,18,73,72,3739.2346429871805,2701.1161823011553,77.2,75.7,68.57142857142857,67.25714285714287,68.87,66.80999999999999,63.7,62.89090909090909,3.0,1.0,0.0,1.0,1038.1184606860252,1.5,1.3142857142857025,2.0600000000000165,0.8090909090909122,1,5.666666666666664,12.333333333333334,-9,-3.2368421052631575,0.46052631578947434,-0.09649122807017507,4,-7
9,16,draw,85.0,81.0,80.0,81.0,66.0,17.666666666666668,16,58.24561403508772,16.30701754385965,5.526315789473684,16,19,85.0,83.0,82.0,83.0,73.33333333333333,33.0,16,58.25438596491228,16.263157894736842,5.947368421052632,16,19,80,88,5258.0,7882.0,81.5,81.2,73.72857142857143,68.25714285714287,74.22,71.19,67.91818181818181,69.78181818181818,0.0,-2.0,-2.0,-2.0,-2624.0,0.29999999999999716,5.471428571428561,3.030000000000001,-1.863636363636374,-8,-7.333333333333329,-15.333333333333332,0,-0.008771929824561653,0.043859649122808264,-0.4210526315789478,0,0
-2,-2,home_win,78.0,77.0,75.0,77.0,42.5,-19.0,3,45.56578947368421,11.421052631578947,3.723684210526316,2,8,84.0,86.0,82.0,83.0,76.66666666666667,33.0,16,55.675438596491226,14.649122807017545,5.149122807017544,16,20,80,89,4764.047181229966,7363.0,76.8,83.7,69.47142857142858,72.45714285714286,67.57000000000001,74.97,62.981818181818184,68.02727272727273,-6.0,-9.0,-7.0,-6.0,-2598.9528187700344,-6.900000000000006,-2.9857142857142804,-7.3999999999999915,-5.045454545454547,-9,-34.16666666666667,-52.0,-13,-10.109649122807014,-3.2280701754385976,-1.4254385964912277,-14,-12
2,2,home_win,85.0,83.0,82.0,83.0,73.33333333333333,33.0,16,58.25438596491228,16.263157894736842,5.947368421052632,16,19,84.0,80.0,81.0,82.0,73.66666666666667,32.333333333333336,16,57.89473684210526,15.324561403508772,5.605263157894737,16,20,88,84,7882.0,7877.0,81.2,82.4,68.25714285714285,69.41428571428571,71.19,73.44,69.78181818181818,66.3,1.0,3.0,1.0,1.0,5.0,-1.2000000000000028,-1.1571428571428584,-2.25,3.481818181818184,4,-0.3333333333333428,0.6666666666666643,0,0.35964912280702066,0.9385964912280702,0.3421052631578947,0,-1
-1,2,home_win,77.0,80.0,79.0,79.0,51.666666666666664,6.666666666666667,16,52.81578947368421,12.93859649122807,4.666666666666667,16,17,79.0,76.0,76.0,76.0,43.666666666666664,-9.666666666666666,5,43.76315789473684,11.842105263157896,3.7719298245614037,4,11,80,73,1838.0,3728.069269497526,76.9,76.1,69.97142857142858,68.41428571428571,66.67999999999999,67.25,62.54545454545455,63.790909090909096,-2.0,4.0,3.0,3.0,-1890.069269497526,0.8000000000000114,1.557142857142864,-0.5700000000000074,-1.2454545454545496,7,8.0,16.333333333333332,11,9.05263157894737,1.0964912280701746,0.8947368421052633,12,6
0,0,draw,75.0,76.0,76.0,76.0,49.666666666666664,-8.666666666666666,9,48.728070175438596,11.798245614035087,3.517543859649123,9,12,74.0,76.0,74.0,75.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,81,78,3739.2346429871805,2701.1161823011553,77.1,75.5,72.9,67.98571428571428,69.51000000000002,66.62999999999998,63.68181818181817,61.027272727272724,1.0,0.0,2.0,1.0,1038.1184606860252,1.5999999999999943,4.914285714285725,2.880000000000038,2.654545454545449,3,49.666666666666664,60.333333333333336,9,48.728070175438596,11.798245614035087,3.517543859649123,9,12
2,2,home_win,76.0,75.0,74.0,75.0,48.0,-12.666666666666666,6,50.12280701754386,11.149122807017545,3.754385964912281,6,13,76.0,77.0,78.0,77.0,36.5,-20.5,3,41.35526315789474,10.81578947368421,3.223684210526316,1,5,80,78,2714.4221047443943,2840.0,74.7,76.6,67.47142857142856,71.35714285714286,64.71000000000001,69.82,58.34545454545454,63.027272727272724,0.0,-2.0,-4.0,-2.0,-125.57789525560565,-1.8999999999999915,-3.8857142857143003,-5.109999999999985,-4.681818181818187,2,11.5,7.833333333333334,3,8.767543859649123,0.3333333333333339,0.5307017543859649,5,8
-1,-1,home_win,79.0,76.0,74.0,77.0,51.333333333333336,-2.0,13,46.99122807017544,13.56140350877193,4.175438596491228,5,14,78.0,77.0,75.0,77.0,42.5,-19.0,3,45.56578947368421,11.421052631578947,3.723684210526316,2,8,78,80,1700.0,4755.022356693897,76.8,76.8,69.1,69.47142857142858,68.78999999999999,67.57000000000001,66.57272727272728,62.981818181818184,1.0,-1.0,-1.0,0.0,-3055.0223566938967,0.0,-0.37142857142858077,1.2199999999999847,3.5909090909090935,-2,8.833333333333336,17.0,10,1.425438596491226,2.140350877192983,0.4517543859649118,3,6
0,-2,home_win,85.0,87.0,83.0,84.0,74.33333333333333,38.666666666666664,15,60.473684210526315,16.82456140350877,5.745614035087719,15,20,79.0,79.0,76.0,78.0,55.333333333333336,2.6666666666666665,5,42.64035087719298,12.385964912280702,4.043859649122807,3,20,85,82,8262.0,4067.0,84.1,76.8,68.91428571428573,70.05714285714286,76.00999999999999,69.78,70.55454545454546,64.78181818181818,6.0,8.0,7.0,6.0,4195.0,7.299999999999997,-1.1428571428571388,6.22999999999999,5.7727272727272805,3,18.999999999999993,36.0,10,17.833333333333336,4.438596491228068,1.7017543859649118,12,0
0,0,home_win,75.0,73.0,74.0,74.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,76.0,75.0,75.0,76.0,44.0,-17.0,2,51.28947368421053,12.052631578947368,3.986842105263158,2,12,75,80,1689.6095665016082,2990.0,71.5,75.4,60.9,65.04285714285713,64.12,68.55000000000001,59.93636363636364,61.0909090909091,-1.0,-2.0,-1.0,-2.0,-1300.3904334983918,-3.9000000000000057,-4.142857142857132,-4.430000000000007,-1.1545454545454632,-5,-44.0,-52.0,-2,-51.28947368421053,-12.052631578947368,-3.986842105263158,-2,-12
-7,-18,home_win,76.0,75.0,76.0,75.0,38.0,-22.0,14,47.0,11.381578947368421,3.8684210526315788,0,18,85.0,83.0,81.0,83.0,68.33333333333333,21.333333333333332,16,58.69298245614035,13.447368421052632,4.684210526315789,16,20,75,91,2714.4221047443943,9753.0,75.9,83.4,67.4857142857143,71.82857142857142,67.4,73.50999999999999,62.45454545454546,71.66363636363636,-9.0,-8.0,-5.0,-8.0,-7038.577895255606,-7.5,-4.342857142857127,-6.109999999999985,-9.209090909090897,-16,-30.33333333333333,-43.33333333333333,-2,-11.69298245614035,-2.0657894736842106,-0.8157894736842106,-16,-2
2,3,away_win,76.0,77.0,75.0,76.0,56.333333333333336,10.666666666666666,9,52.21052631578947,13.833333333333334,4.508771929824562,5,15,85.0,81.0,80.0,81.0,66.0,17.666666666666668,16,58.24561403508772,16.30701754385965,5.526315789473684,16,19,76,80,6878.0,5258.0,76.6,81.9,69.21428571428572,72.00000000000001,69.07000000000001,74.66999999999999,62.581818181818186,69.05454545454546,-9.0,-4.0,-5.0,-5.0,1620.0,-5.300000000000011,-2.785714285714292,-5.59999999999998,-6.472727272727276,-4,-9.666666666666664,-7.000000000000002,-7,-6.035087719298247,-2.473684210526317,-1.0175438596491224,-11,-4
9,20,home_win,84.0,86.0,82.0,83.0,76.66666666666667,33.0,16,55.675438596491226,14.649122807017545,5.149122807017544,16,20,79.0,75.0,77.0,76.0,44.0,-11.666666666666666,11,40.18421052631579,10.517543859649123,3.1666666666666665,7,13,89,78,7363.0,1078.0,83.7,77.0,69.94285714285714,67.25714285714285,74.85,64.8,66.69090909090909,59.96363636363636,5.0,11.0,5.0,7.0,6285.0,6.700000000000003,2.6857142857142833,10.049999999999997,6.727272727272727,11,32.66666666666667,44.666666666666664,5,15.491228070175438,4.131578947368421,1.9824561403508771,9,7
1,4,draw,79.0,79.0,76.0,78.0,55.333333333333336,2.6666666666666665,5,42.64035087719298,12.385964912280702,4.043859649122807,3,20,75.0,76.0,76.0,76.0,49.666666666666664,-8.666666666666666,9,48.728070175438596,11.798245614035087,3.517543859649123,9,12,82,81,4067.0,3728.069269497526,77.3,77.1,67.81428571428572,72.85714285714286,68.53999999999999,69.99000000000001,60.94545454545455,64.94545454545454,4.0,3.0,0.0,2.0,338.93073050247403,0.20000000000000284,-5.0428571428571445,-1.450000000000017,-3.999999999999986,1,5.666666666666671,11.333333333333332,-4,-6.0877192982456165,0.5877192982456148,0.5263157894736845,-6,8
-1,-1,draw,76.0,75.0,75.0,76.0,44.0,-17.0,2,51.28947368421053,12.052631578947368,3.986842105263158,2,12,76.0,75.0,76.0,75.0,38.0,-22.0,14,47.0,11.381578947368421,3.8684210526315788,0,18,80,75,2990.0,2701.1161823011553,75.7,75.9,65.15714285714287,67.4857142857143,68.36999999999999,67.4,61.98181818181818,62.45454545454546,0.0,0.0,-1.0,1.0,288.8838176988447,-0.20000000000000284,-2.328571428571422,0.9699999999999847,-0.4727272727272833,5,6.0,5.0,-12,4.289473684210527,0.6710526315789469,0.1184210526315792,2,-6
